title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 316d Sport Touring,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/37013855320891430/advert?channel=CARS,"41,950",2013 ,Limerick,"2,169",1.9,Diesel,Automatic,Glacier Silver,,,Estate
BMW 3 Series 318 M SPORT Z3MD 4DR,http://www.carzone.ie/search/BMW/3-Series/318-M-SP/36613784604464430/advert?channel=CARS,POA,2013 ,Wexford,"2,796",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 316 ES Z3AO 4DR,http://www.carzone.ie/search/BMW/3-Series/316-ES-Z/37113830656482990/advert?channel=CARS,"33,975",2013 ,Waterford,"8,327",1.9,Diesel,Manual,Jet Black,1,"July, 2017",Saloon
BMW 3 Series 316d ES Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/37113781845062740/advert?channel=CARS,"33,995",2013 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37013854456904950/advert?channel=CARS,"34,950",2013 ,Dublin,"4,586",1.9,Diesel,Manual,Melbourne Red Metallic,,,Saloon
BMW 3 Series 316d SE Touring,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37313839769038210/advert?channel=CARS,"35,900",2013 ,Dublin,"10,143",1.9,Diesel,Manual,Jet Black,,,Estate
BMW 3 Series 328i M Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/328i-M-S/31813595256724790/advert?channel=CARS,"46,995",2013 ,Dublin,,1.9,Petrol,Automatic,Estoril Blue,,,Saloon
BMW 3 Series 330d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/330d-M-S/36513863097080580/advert?channel=CARS,"47,995",2013 ,Limerick,"15,500",2.9,Diesel,Automatic,Estoril Blue,,,Estate
BMW 3 Series 330d M Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/330d-M-S/43613940862774100/advert?channel=CARS,"49,950",2013 ,Dublin,"6,317",2.9,Diesel,Automatic,Black Sapphire,,,Saloon
BMW 3 Series 318d M Sport Touring Auto High Spec Nav,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/36513743181453090/advert?channel=CARS,"49,950",2013 ,Kildare,"7,601",1.9,Diesel,Automatic,Mineral Grey,1,"April, 2017",Estate
BMW 3 Series 318d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37113821589108280/advert?channel=CARS,"49,950",2013 ,Limerick,"7,601",1.9,Diesel,Automatic,Mineral Grey,,,Estate
BMW 3 Series 318d SE Gran Turismo,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36513818132921780/advert?channel=CARS,"44,995",2013 ,Limerick,"1,864",1.9,Diesel,Manual,Glacier Silver,,,Hatchback
