34682.0,5868.0,-8313.47650601864,42995.0,1.,,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37313815540883490/advert?channel
36344.0,8356.0,-6650.914151724268,42995.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36313891609062670/advert?channel
36682.0,1954.0,-7267.568889396207,43950.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/37013776660988050/advert?channel
38515.0,7577.0,-5435.492095314643,43950.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/38313922713449730/advert?channel
35901.0,17732.,-8048.729524917391,43950.0,1.,,False,BMW 3 Series 318d Sport G,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/43813937406774870/advert?channel
43879.0,3169.0,-115.83995078374573,43995.0,1.,1,False,BMW 3 Series 318 GT SE 5D,http://www.carzone.ie/search/BMW/3-Series/318-GT-S/36313863497307640/advert?channel
38760.0,2932.0,-6190.004162869489,44950.0,1.,,False,BMW 3 Series 318d Sport G,http://www.carzone.ie/search/BMW/3-Series/318d-Spo/38813923577790440/advert?channel
36901.0,2250.0,-5049.297636802716,41950.0,1.,1,False,BMW 3 Series 316d Sport T,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/37013853843466250/advert?channel
39691.0,3424.0,2696.0184229434817,36995.0,1.,1,True,BMW 3 Series 316 316D SE ,http://www.carzone.ie/search/BMW/3-Series/316-316D/37313782206943340/advert?channel
32313.0,6329.0,-4681.917769827738,36995.0,1.,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37113778388943660/advert?channel
34909.0,9232.0,-2086.441929024033,36995.0,1.,,False,BMW 3 Series 316d Sport T,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/39713898521068370/advert?channel
32872.0,4322.0,-4628.19549365429,37500.0,1.,,False,BMW 3 Series 316d ES Tour,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/37613758517060310/advert?channel
35185.0,1337.0,-2809.770697322383,37995.0,1.,,False,BMW 3 Series 316d SE Tour,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38813922713427660/advert?channel
32453.0,3680.0,-6541.918300926289,38995.0,1.,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37213778388960690/advert?channel
38891.0,450.0],-1103.7323536706826,39995.0,1.,1,False,BMW 3 Series 316d SE Tour,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/43413928877303250/advert?channel
35624.0,4350.0,-6321.021778188093,41945.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/37013795668876560/advert?channel
35078.0,2169.0,-6871.69209535596,41950.0,1.,,False,BMW 3 Series 316d Sport T,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/37013855320891430/advert?channel
37594.0,8327.0,3619.4199430397202,33975.0,1.,1,True,BMW 3 Series 316 ES Z3AO ,http://www.carzone.ie/search/BMW/3-Series/316-ES-Z/37113830656482990/advert?channel
31189.0,1864.0,-2805.8346030423636,33995.0,1.,,False,BMW 3 Series 316d ES Salo,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/37113781845062740/advert?channel
32609.0,4586.0,-2341.2711055168947,34950.0,1.,,False,BMW 3 Series 316d SE Salo,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37013854456904950/advert?channel
32601.0,10143.,-3299.3004815243985,35900.0,1.,,False,BMW 3 Series 316d SE Tour,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/37313839769038210/advert?channel
29146.0,,-17849.428139273994,46995.0,1.,,False,BMW 3 Series 328i M Sport,http://www.carzone.ie/search/BMW/3-Series/328i-M-S/31813595256724790/advert?channel
34390.0,15500.,-13604.648621164473,47995.0,1.,,False,BMW 3 Series 330d M Sport,http://www.carzone.ie/search/BMW/3-Series/330d-M-S/36513863097080580/advert?channel
32568.0,6317.0,-17381.870680106465,49950.0,1.,,False,BMW 3 Series 330d M Sport,http://www.carzone.ie/search/BMW/3-Series/330d-M-S/43613940862774100/advert?channel
42641.0,7601.0,-7308.8735778109985,49950.0,1.,1,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/36513743181453090/advert?channel
34854.0,7601.0,-15095.82266908481,49950.0,1.,,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37113821589108280/advert?channel
36687.0,1864.0,-8307.812395549045,44995.0,1.,,False,BMW 3 Series 318d SE Gran,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/36513818132921780/advert?channel
31791.0,9955.0,-7203.795655935683,38995.0,1.,1,False,BMW 3 Series 318D M-Sport,http://www.carzone.ie/search/BMW/3-Series/318D-M-S/43613940440284780/advert?channel
32973.0,38503.,-6022.062903291095,38995.0,1.,,False,BMW 3 Series 320d M Sport,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/44013930489068940/advert?channel
33521.0,11001.,-6428.666012186688,39950.0,1.,1,False,BMW 3 Series 320 D M SPOR,http://www.carzone.ie/search/BMW/3-Series/320-D-M-/42913932560768580/advert?channel
32519.0,5291.0,-7475.837807104406,39995.0,1.,1,False,BMW 3 Series 320d M-Sport,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/43713948842663980/advert?channel
30588.0,6994.0,-9406.854415277434,39995.0,1.,1,False,BMW 3 Series 318d M-Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/42313946477651250/advert?channel
30535.0,38495.,-9460.428383912658,39995.0,1.,1,False,BMW 3 Series 320d M Sport,http://www.carzone.ie/search/BMW/3-Series/320d-M-S/38613924806825500/advert?channel
31918.0,9498.0,-9031.866871502334,40950.0,1.,,False,BMW 3 Series 320d SE Tour,http://www.carzone.ie/search/BMW/3-Series/320d-SE-/38813914937418810/advert?channel
33284.0,1821.0,-8665.844560494144,41950.0,1.,,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/38513906297062210/advert?channel
32983.0,3013.0,-9011.668656725524,41995.0,1.,,False,BMW 3 Series 318d M Sport,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37013868281136370/advert?channel
40586.0,9091.0,2086.3386592764073,38500.0,1.,1,True,BMW 3 Series 320 EFFICIEN,http://www.carzone.ie/search/BMW/3-Series/320-EFFI/201407221695823/advert?channel=C
