title,link,price,carYear,location,mileage,engineSize,engineType,Transmission,Colour,Owners,NCT,BodyType
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/43713966746992320/advert?channel=CARS,"40,450",2014 ,Dublin,428,1.9,Diesel,Automatic,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/49814006487817160/advert?channel=CARS,"40,495",2014 ,Dublin,,1.9,Diesel,Manual,Glacier Silver,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42713958139842920/advert?channel=CARS,"40,495",2014 ,Dublin,601,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/51114013403020970/advert?channel=CARS,"40,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50914013403019300/advert?channel=CARS,"40,495",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50214005623996100/advert?channel=CARS,"40,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/42813946043927890/advert?channel=CARS,"39,995",2014 ,Dublin,,1.9,Diesel,Manual,Alpine White,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/49714001304020420/advert?channel=CARS,"39,575",2014 ,Waterford,"1,332",1.9,Diesel,Manual,Sparkling Bronze,,,Saloon
BMW 3 Series 316d SE,http://www.carzone.ie/search/BMW/3-Series/316d-SE/51114012131594830/advert?channel=CARS,"39,616",2014 ,Waterford,4,1.6,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 318 SE Z3AR,http://www.carzone.ie/search/BMW/3-Series/318-SE-Z/42313957487420260/advert?channel=CARS,"39,950",2014 ,Kerry,62,1.9,Diesel,Manual,Metallic Grey,1,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/46513988364887660/advert?channel=CARS,"39,950",2014 ,Kerry,"1,987",1.9,Diesel,Manual,Mineral Grey,,,Saloon
BMW 3 Series 316d Sport Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/45213988364905120/advert?channel=CARS,"39,950",2014 ,Dublin,"2,282",1.9,Diesel,Manual,Alpine White,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/44713976254004310/advert?channel=CARS,"39,950",2014 ,Dublin,"3,160",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d Sport Touring,http://www.carzone.ie/search/BMW/3-Series/316d-Spo/38513905433222970/advert?channel=CARS,"39,950",2014 ,Dublin,"3,407",1.9,Diesel,Manual,Alpine White,,,Estate
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/45113977112084870/advert?channel=CARS,"39,995",2014 ,Westmeath,,1.9,Diesel,Manual,Mineral Grey,,,Saloon
BMW 3 Series 318d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/50414009082956340/advert?channel=CARS,"39,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/44713999576033980/advert?channel=CARS,"38,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/44913999576040980/advert?channel=CARS,"38,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d ES,http://www.carzone.ie/search/BMW/3-Series/316d-ES-/37113893486173660/advert?channel=CARS,"38,995",2014 ,Galway,"4,740",1.9,Diesel,Manual,Melbourne Red,0,,Saloon
BMW 3 Series 318d SE,http://www.carzone.ie/search/BMW/3-Series/318d-SE/44913999930070890/advert?channel=CARS,"39,475",2014 ,Waterford,"1,864",2.0,Diesel,Manual,Bronze,1,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/49414002167838230/advert?channel=CARS,"37,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/49814002167862860/advert?channel=CARS,"37,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/49414002167861740/advert?channel=CARS,"37,995",2014 ,Dublin,,1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/46513999576049120/advert?channel=CARS,"37,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Jet Black,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/46513999576042520/advert?channel=CARS,"37,995",2014 ,Dublin,"1,864",1.9,Diesel,Manual,Mineral Grey,,,Saloon
BMW 3 Series 316d SE Saloon,http://www.carzone.ie/search/BMW/3-Series/316d-SE-/38513909753540460/advert?channel=CARS,"38,950",2014 ,Dublin,"2,905",1.9,Diesel,Manual,Imperial Blue Xirallic,,,Saloon
BMW 3 Series 316 SE,http://www.carzone.ie/search/BMW/3-Series/316-SE/42313957491779580/advert?channel=CARS,"37,950",2014 ,Kerry,"3,418",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/45313983412177190/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,White,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/44913983439577960/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/43713983440223340/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SPORT,http://www.carzone.ie/search/BMW/3-Series/318-SPOR/43713983409386980/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/45013983394467220/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/45013983438693790/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318 SPORT,http://www.carzone.ie/search/BMW/3-Series/318-SPOR/46513983403346520/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,White,1,,Saloon
BMW 3 Series 318 SPORT,http://www.carzone.ie/search/BMW/3-Series/318-SPOR/43713983441784910/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,White,1,,Saloon
BMW 3 Series 318 SE,http://www.carzone.ie/search/BMW/3-Series/318-SE/45413983441003080/advert?channel=CARS,POA,2014 ,Cork,"1,864",1.9,Diesel,Manual,Black,1,,Saloon
BMW 3 Series 318d SE,http://www.carzone.ie/search/BMW/3-Series/318d-SE-/48113990333101680/advert?channel=CARS,POA,2014 ,Galway,"1,067",1.9,Diesel,Manual,Alpine White,0,,Saloon
BMW 3 Series 318d M Sport Touring,http://www.carzone.ie/search/BMW/3-Series/318d-M-S/37313815540883490/advert?channel=CARS,"42,995",2013 ,Dublin,"5,868",1.9,Diesel,Automatic,Estoril Blue,,,Estate
